project_id,project_location_id,geoname_id,transactions_start_year,transactions_end_year,even_split_commitments,even_split_disbursements
P010505,P010505_1254242,1254242,2000,2007,16047639.41,16592815.92
P010505,P010505_1258899,1258899,2000,2007,16047639.41,16592815.92
P010566,P010566_1279234,1279234,2000,2007,10357349.6,7611700.493
P010566,P010566_1277417,1277417,2000,2007,10357349.6,7611700.493
P010566,P010566_1276101,1276101,2000,2007,10357349.6,7611700.493
P010566,P010566_1269318,1269318,2000,2007,10357349.6,7611700.493
P010566,P010566_1268774,1268774,2000,2007,10357349.6,7611700.493
P010566,P010566_1266810,1266810,2000,2007,10357349.6,7611700.493
P010566,P010566_1264390,1264390,2000,2007,10357349.6,7611700.493
P010566,P010566_9072825,9072825,2000,2007,10357349.6,7611700.493
P010566,P010566_1260571,1260571,2000,2007,10357349.6,7611700.493
P010566,P010566_7627238,7627238,2000,2007,10357349.6,7611700.493
P010566,P010566_1258849,1258849,2000,2007,10357349.6,7611700.493
P010566,P010566_1257922,1257922,2000,2007,10357349.6,7611700.493
P010566,P010566_1255365,1255365,2000,2007,10357349.6,7611700.493
P010566,P010566_1255350,1255350,2000,2007,10357349.6,7611700.493
P010566,P010566_1253574,1253574,2000,2007,10357349.6,7611700.493
P010566,P010566_9072810,9072810,2000,2007,10357349.6,7611700.493
P010566,P010566_9072819,9072819,2000,2007,10357349.6,7611700.493
P010566,P010566_1276100,1276100,2000,2007,10357349.6,7611700.493
P010566,P010566_1273703,1273703,2000,2007,10357349.6,7611700.493
P010566,P010566_1273665,1273665,2000,2007,10357349.6,7611700.493
P010566,P010566_1272733,1272733,2000,2007,10357349.6,7611700.493
P010566,P010566_1272701,1272701,2000,2007,10357349.6,7611700.493
P010566,P010566_1272699,1272699,2000,2007,10357349.6,7611700.493
P010566,P010566_1271107,1271107,2000,2007,10357349.6,7611700.493
P010566,P010566_1270474,1270474,2000,2007,10357349.6,7611700.493
P010566,P010566_1270466,1270466,2000,2007,10357349.6,7611700.493
P010566,P010566_1269350,1269350,2000,2007,10357349.6,7611700.493
P010566,P010566_1269317,1269317,2000,2007,10357349.6,7611700.493
P010566,P010566_1269065,1269065,2000,2007,10357349.6,7611700.493
P010566,P010566_1268773,1268773,2000,2007,10357349.6,7611700.493
P010566,P010566_9072777,9072777,2000,2007,10357349.6,7611700.493
P010566,P010566_1267091,1267091,2000,2007,10357349.6,7611700.493
P010566,P010566_9072779,9072779,2000,2007,10357349.6,7611700.493
P010566,P010566_1264505,1264505,2000,2007,10357349.6,7611700.493
P010566,P010566_1264389,1264389,2000,2007,10357349.6,7611700.493
P010566,P010566_1262775,1262775,2000,2007,10357349.6,7611700.493
P010566,P010566_1261653,1261653,2000,2007,10357349.6,7611700.493
P010566,P010566_1261050,1261050,2000,2007,10357349.6,7611700.493
P010566,P010566_1260777,1260777,2000,2007,10357349.6,7611700.493
P010566,P010566_9165958,9165958,2000,2007,10357349.6,7611700.493
P010566,P010566_1258847,1258847,2000,2007,10357349.6,7611700.493
P010566,P010566_1257149,1257149,2000,2007,10357349.6,7611700.493
P010566,P010566_1257568,1257568,2000,2007,10357349.6,7611700.493
P010566,P010566_1255364,1255364,2000,2007,10357349.6,7611700.493
P010566,P010566_1253573,1253573,2000,2007,10357349.6,7611700.493
P010566,P010566_1253143,1253143,2000,2007,10357349.6,7611700.493
P010566,P010566_1252901,1252901,2000,2007,10357349.6,7611700.493
P034038,P034038_277225,277225,2002,2015,2219996.706,3210591.628
P034038,P034038_280424,280424,2002,2015,2219996.706,3210591.628
P034038,P034038_7838967,7838967,2002,2015,2219996.706,3210591.628
P034038,P034038_279854,279854,2002,2015,2219996.706,3210591.628
P034038,P034038_278792,278792,2002,2015,2219996.706,3210591.628
P034038,P034038_276125,276125,2002,2015,2219996.706,3210591.628
P034038,P034038_7839002,7839002,2002,2015,2219996.706,3210591.628
P034038,P034038_278159,278159,2002,2015,2219996.706,3210591.628
P034038,P034038_278139,278139,2002,2015,2219996.706,3210591.628
P034038,P034038_275739,275739,2002,2015,2219996.706,3210591.628
P034038,P034038_280740,280740,2002,2015,2219996.706,3210591.628
P034038,P034038_7838991,7838991,2002,2015,2219996.706,3210591.628
P034038,P034038_7838988,7838988,2002,2015,2219996.706,3210591.628
P034038,P034038_6274905,6274905,2002,2015,2219996.706,3210591.628
P034038,P034038_7838998,7838998,2002,2015,2219996.706,3210591.628
P034038,P034038_273535,273535,2002,2015,2219996.706,3210591.628
P034038,P034038_6273709,6273709,2002,2015,2219996.706,3210591.628
P034038,P034038_270220,270220,2002,2015,2219996.706,3210591.628
P034038,P034038_7838984,7838984,2002,2015,2219996.706,3210591.628
P034038,P034038_266923,266923,2002,2015,2219996.706,3210591.628
P034038,P034038_277226,277226,2002,2015,2219996.706,3210591.628
P034038,P034038_276781,276781,2002,2015,2219996.706,3210591.628
P034038,P034038_276780,276780,2002,2015,2219996.706,3210591.628
P034038,P034038_279422,279422,2002,2015,2219996.706,3210591.628
P034038,P034038_7838979,7838979,2002,2015,2219996.706,3210591.628
P034038,P034038_7838994,7838994,2002,2015,2219996.706,3210591.628
P034038,P034038_7838968,7838968,2002,2015,2219996.706,3210591.628
P034038,P034038_7838983,7838983,2002,2015,2219996.706,3210591.628
P034038,P034038_7838999,7838999,2002,2015,2219996.706,3210591.628
P034038,P034038_7838977,7838977,2002,2015,2219996.706,3210591.628
P034038,P034038_7838966,7838966,2002,2015,2219996.706,3210591.628
P034038,P034038_7838981,7838981,2002,2015,2219996.706,3210591.628
P034038,P034038_7838980,7838980,2002,2015,2219996.706,3210591.628
P034038,P034038_7838976,7838976,2002,2015,2219996.706,3210591.628
P034038,P034038_7838974,7838974,2002,2015,2219996.706,3210591.628
P035173,P035173_1278995,1278995,2001,2006,5981382.931,5863798.903
P035173,P035173_1278673,1278673,2001,2006,5981382.931,5863798.903
P035173,P035173_8986057,8986057,2001,2006,5981382.931,5863798.903
P035173,P035173_1277331,1277331,2001,2006,5981382.931,5863798.903
P035173,P035173_1277332,1277332,2001,2006,5981382.931,5863798.903
P035173,P035173_7627223,7627223,2001,2006,5981382.931,5863798.903
P035173,P035173_9072811,9072811,2001,2006,5981382.931,5863798.903
P035173,P035173_7646145,7646145,2001,2006,5981382.931,5863798.903
P035173,P035173_1273866,1273866,2001,2006,5981382.931,5863798.903
P035173,P035173_1273801,1273801,2001,2006,5981382.931,5863798.903
P035173,P035173_1273492,1273492,2001,2006,5981382.931,5863798.903
P035173,P035173_1273196,1273196,2001,2006,5981382.931,5863798.903
P035173,P035173_1272848,1272848,2001,2006,5981382.931,5863798.903
P035173,P035173_8223995,8223995,2001,2006,5981382.931,5863798.903
P035173,P035173_9148988,9148988,2001,2006,5981382.931,5863798.903
P035173,P035173_9072784,9072784,2001,2006,5981382.931,5863798.903
P035173,P035173_1270930,1270930,2001,2006,5981382.931,5863798.903
P035173,P035173_8740934,8740934,2001,2006,5981382.931,5863798.903
P035173,P035173_9072745,9072745,2001,2006,5981382.931,5863798.903
P035173,P035173_1266306,1266306,2001,2006,5981382.931,5863798.903
P035173,P035173_1265492,1265492,2001,2006,5981382.931,5863798.903
P035173,P035173_1264734,1264734,2001,2006,5981382.931,5863798.903
P035173,P035173_8407028,8407028,2001,2006,5981382.931,5863798.903
P035173,P035173_1262331,1262331,2001,2006,5981382.931,5863798.903
P035173,P035173_1262081,1262081,2001,2006,5981382.931,5863798.903
P035173,P035173_1259168,1259168,2001,2006,5981382.931,5863798.903
P035173,P035173_1259013,1259013,2001,2006,5981382.931,5863798.903
P035173,P035173_9157653,9157653,2001,2006,5981382.931,5863798.903
P035173,P035173_1258074,1258074,2001,2006,5981382.931,5863798.903
P035173,P035173_1257630,1257630,2001,2006,5981382.931,5863798.903
P035173,P035173_1253748,1253748,2001,2006,5981382.931,5863798.903
P035173,P035173_1253407,1253407,2001,2006,5981382.931,5863798.903
P035173,P035173_1278994,1278994,2001,2006,5981382.931,5863798.903
P035173,P035173_1277558,1277558,2001,2006,5981382.931,5863798.903
P035173,P035173_9072872,9072872,2001,2006,5981382.931,5863798.903
P035173,P035173_1277013,1277013,2001,2006,5981382.931,5863798.903
P035173,P035173_1275971,1275971,2001,2006,5981382.931,5863798.903
P035173,P035173_1275716,1275716,2001,2006,5981382.931,5863798.903
P035173,P035173_1273800,1273800,2001,2006,5981382.931,5863798.903
P035173,P035173_1273724,1273724,2001,2006,5981382.931,5863798.903
P035173,P035173_1273309,1273309,2001,2006,5981382.931,5863798.903
P035173,P035173_1272175,1272175,2001,2006,5981382.931,5863798.903
P035173,P035173_7302833,7302833,2001,2006,5981382.931,5863798.903
P035173,P035173_1270974,1270974,2001,2006,5981382.931,5863798.903
P035173,P035173_1270927,1270927,2001,2006,5981382.931,5863798.903
P035173,P035173_9072803,9072803,2001,2006,5981382.931,5863798.903
P035173,P035173_1270396,1270396,2001,2006,5981382.931,5863798.903
P035173,P035173_1270210,1270210,2001,2006,5981382.931,5863798.903
P035173,P035173_9155066,9155066,2001,2006,5981382.931,5863798.903
P035173,P035173_1269934,1269934,2001,2006,5981382.931,5863798.903
P035173,P035173_1269743,1269743,2001,2006,5981382.931,5863798.903
P035173,P035173_1269633,1269633,2001,2006,5981382.931,5863798.903
P035173,P035173_9072807,9072807,2001,2006,5981382.931,5863798.903
P035173,P035173_6620016,6620016,2001,2006,5981382.931,5863798.903
P035173,P035173_1269065,1269065,2001,2006,5981382.931,5863798.903
P035173,P035173_1266305,1266305,2001,2006,5981382.931,5863798.903
P035173,P035173_9148990,9148990,2001,2006,5981382.931,5863798.903
P035173,P035173_9161141,9161141,2001,2006,5981382.931,5863798.903
P035173,P035173_9072801,9072801,2001,2006,5981382.931,5863798.903
P035173,P035173_1262951,1262951,2001,2006,5981382.931,5863798.903
P035173,P035173_1262330,1262330,2001,2006,5981382.931,5863798.903
P035173,P035173_1261539,1261539,2001,2006,5981382.931,5863798.903
P035173,P035173_1260793,1260793,2001,2006,5981382.931,5863798.903
P035173,P035173_9072875,9072875,2001,2006,5981382.931,5863798.903
P035173,P035173_1259012,1259012,2001,2006,5981382.931,5863798.903
P035173,P035173_1257629,1257629,2001,2006,5981382.931,5863798.903
P035173,P035173_1257086,1257086,2001,2006,5981382.931,5863798.903
P035173,P035173_1256525,1256525,2001,2006,5981382.931,5863798.903
P035173,P035173_9072869,9072869,2001,2006,5981382.931,5863798.903
P035173,P035173_1255143,1255143,2001,2006,5981382.931,5863798.903
P035173,P035173_1253944,1253944,2001,2006,5981382.931,5863798.903
P035173,P035173_1253747,1253747,2001,2006,5981382.931,5863798.903
P035173,P035173_1253160,1253160,2001,2006,5981382.931,5863798.903
P035173,P035173_1275841,1275841,2001,2006,5981382.931,5863798.903
P035173,P035173_1275817,1275817,2001,2006,5981382.931,5863798.903
P035173,P035173_1264527,1264527,2001,2006,5981382.931,5863798.903
P035173,P035173_1273294,1273294,2001,2006,5981382.931,5863798.903
P035173,P035173_1271631,1271631,2001,2006,5981382.931,5863798.903
P035173,P035173_1271715,1271715,2001,2006,5981382.931,5863798.903
P035173,P035173_1275004,1275004,2001,2006,5981382.931,5863798.903
P035173,P035173_1264733,1264733,2001,2006,5981382.931,5863798.903
P035173,P035173_1275339,1275339,2001,2006,5981382.931,5863798.903
P035173,P035173_1260607,1260607,2001,2006,5981382.931,5863798.903
P035173,P035173_1260086,1260086,2001,2006,5981382.931,5863798.903
P035173,P035173_1261481,1261481,2001,2006,5981382.931,5863798.903
P035173,P035173_1273293,1273293,2001,2006,5981382.931,5863798.903
P035173,P035173_1252881,1252881,2001,2006,5981382.931,5863798.903
P035173,P035173_1253626,1253626,2001,2006,5981382.931,5863798.903
P035173,P035173_1255053,1255053,2001,2006,5981382.931,5863798.903
P035173,P035173_1259223,1259223,2001,2006,5981382.931,5863798.903
P035173,P035173_1275715,1275715,2001,2006,5981382.931,5863798.903
P035173,P035173_9156507,9156507,2001,2006,5981382.931,5863798.903
P035173,P035173_9148987,9148987,2001,2006,5981382.931,5863798.903
P035173,P035173_7645159,7645159,2001,2006,5981382.931,5863798.903
P035740,P035740_8349600,8349600,2003,2011,9031593.961,9031533.563
P035740,P035740_8349601,8349601,2003,2011,9031593.961,9031533.563
P035740,P035740_3946083,3946083,2003,2011,9031593.961,9031533.563
P035740,P035740_3936456,3936456,2003,2011,9031593.961,9031533.563
P035740,P035740_8350125,8350125,2003,2011,9031593.961,9031533.563
P035740,P035740_8349621,8349621,2003,2011,9031593.961,9031533.563
P035775,P035775_7522281,7522281,2000,2005,779072.1323,493158.7001
P035775,P035775_7522294,7522294,2000,2005,779072.1323,493158.7001
P035775,P035775_7522295,7522295,2000,2005,779072.1323,493158.7001
P035775,P035775_7522313,7522313,2000,2005,779072.1323,493158.7001
P035775,P035775_7522320,7522320,2000,2005,779072.1323,493158.7001
P035775,P035775_7522317,7522317,2000,2005,779072.1323,493158.7001
P035775,P035775_7522323,7522323,2000,2005,779072.1323,493158.7001
P035775,P035775_7522329,7522329,2000,2005,779072.1323,493158.7001
P035775,P035775_7522343,7522343,2000,2005,779072.1323,493158.7001
P035775,P035775_7522367,7522367,2000,2005,779072.1323,493158.7001
P035775,P035775_7522384,7522384,2000,2005,779072.1323,493158.7001
P035775,P035775_7522385,7522385,2000,2005,779072.1323,493158.7001
P035775,P035775_7522382,7522382,2000,2005,779072.1323,493158.7001
P035775,P035775_7522432,7522432,2000,2005,779072.1323,493158.7001
P035775,P035775_7522473,7522473,2000,2005,779072.1323,493158.7001
P035775,P035775_7522434,7522434,2000,2005,779072.1323,493158.7001
P035775,P035775_7522400,7522400,2000,2005,779072.1323,493158.7001
P035775,P035775_7522475,7522475,2000,2005,779072.1323,493158.7001
P035775,P035775_7522456,7522456,2000,2005,779072.1323,493158.7001
P035775,P035775_7522483,7522483,2000,2005,779072.1323,493158.7001
P035775,P035775_7522484,7522484,2000,2005,779072.1323,493158.7001
P035775,P035775_592639,592639,2000,2005,779072.1323,493158.7001
P035775,P035775_592619,592619,2000,2005,779072.1323,493158.7001
P035775,P035775_592437,592437,2000,2005,779072.1323,493158.7001
P035775,P035775_592381,592381,2000,2005,779072.1323,493158.7001
P035775,P035775_794042,794042,2000,2005,779072.1323,493158.7001
P035775,P035775_591672,591672,2000,2005,779072.1323,493158.7001
P035775,P035775_591624,591624,2000,2005,779072.1323,493158.7001
P035775,P035775_591078,591078,2000,2005,779072.1323,493158.7001
P035775,P035775_590842,590842,2000,2005,779072.1323,493158.7001
P035775,P035775_794248,794248,2000,2005,779072.1323,493158.7001
P035775,P035775_590447,590447,2000,2005,779072.1323,493158.7001
P035775,P035775_590333,590333,2000,2005,779072.1323,493158.7001
P035775,P035775_588754,588754,2000,2005,779072.1323,493158.7001
P035775,P035775_794043,794043,2000,2005,779072.1323,493158.7001
P035775,P035775_794072,794072,2000,2005,779072.1323,493158.7001
P035775,P035775_9165990,9165990,2000,2005,779072.1323,493158.7001
P035775,P035775_588335,588335,2000,2005,779072.1323,493158.7001
P035775,P035775_587450,587450,2000,2005,779072.1323,493158.7001
P035775,P035775_589115,589115,2000,2005,779072.1323,493158.7001
P038334,P038334_1279160,1279160,2001,2006,7755172.352,7160070.712
P038334,P038334_1278947,1278947,2001,2006,7755172.352,7160070.712
P038334,P038334_1269519,1269519,2001,2006,7755172.352,7160070.712
P038334,P038334_1268937,1268937,2001,2006,7755172.352,7160070.712
P038334,P038334_1268867,1268867,2001,2006,7755172.352,7160070.712
P038334,P038334_8440759,8440759,2001,2006,7755172.352,7160070.712
P038334,P038334_1276948,1276948,2001,2006,7755172.352,7160070.712
P038334,P038334_1276092,1276092,2001,2006,7755172.352,7160070.712
P038334,P038334_1273143,1273143,2001,2006,7755172.352,7160070.712
P038334,P038334_1268936,1268936,2001,2006,7755172.352,7160070.712
P038334,P038334_1268874,1268874,2001,2006,7755172.352,7160070.712
P038334,P038334_1268865,1268865,2001,2006,7755172.352,7160070.712
P038334,P038334_1267934,1267934,2001,2006,7755172.352,7160070.712
P038334,P038334_9072864,9072864,2001,2006,7755172.352,7160070.712
P038334,P038334_1266484,1266484,2001,2006,7755172.352,7160070.712
P038334,P038334_9072871,9072871,2001,2006,7755172.352,7160070.712
P038334,P038334_1263883,1263883,2001,2006,7755172.352,7160070.712
P038334,P038334_1263876,1263876,2001,2006,7755172.352,7160070.712
P038334,P038334_1263649,1263649,2001,2006,7755172.352,7160070.712
P038334,P038334_9072865,9072865,2001,2006,7755172.352,7160070.712
P038334,P038334_1262288,1262288,2001,2006,7755172.352,7160070.712
P038334,P038334_1259744,1259744,2001,2006,7755172.352,7160070.712
P038334,P038334_1258930,1258930,2001,2006,7755172.352,7160070.712
P038334,P038334_1258692,1258692,2001,2006,7755172.352,7160070.712
P038334,P038334_9072868,9072868,2001,2006,7755172.352,7160070.712
P038334,P038334_1254538,1254538,2001,2006,7755172.352,7160070.712
P038334,P038334_1254283,1254283,2001,2006,7755172.352,7160070.712
P038334,P038334_1258899,1258899,2001,2006,7755172.352,7160070.712
P038334,P038334_1266754,1266754,2001,2006,7755172.352,7160070.712
P039019,P039019_1699175,1699175,2000,2007,5636816.016,5194138.259
P039019,P039019_1682811,1682811,2000,2007,5636816.016,5194138.259
P039019,P039019_1685214,1685214,2000,2007,5636816.016,5194138.259
P039019,P039019_1685215,1685215,2000,2007,5636816.016,5194138.259
P039019,P039019_1692194,1692194,2000,2007,5636816.016,5194138.259
P039019,P039019_1697806,1697806,2000,2007,5636816.016,5194138.259
P039019,P039019_1697808,1697808,2000,2007,5636816.016,5194138.259
P039019,P039019_1707052,1707052,2000,2007,5636816.016,5194138.259
P039019,P039019_1708026,1708026,2000,2007,5636816.016,5194138.259
P039019,P039019_1715342,1715342,2000,2007,5636816.016,5194138.259
P039019,P039019_1715345,1715345,2000,2007,5636816.016,5194138.259
P039019,P039019_1717639,1717639,2000,2007,5636816.016,5194138.259
P039019,P039019_1719846,1719846,2000,2007,5636816.016,5194138.259
P039019,P039019_1723064,1723064,2000,2007,5636816.016,5194138.259
P039019,P039019_1723105,1723105,2000,2007,5636816.016,5194138.259
P039019,P039019_1725582,1725582,2000,2007,5636816.016,5194138.259
P039019,P039019_1731616,1731616,2000,2007,5636816.016,5194138.259
P039019,P039019_7115981,7115981,2000,2007,5636816.016,5194138.259
P039019,P039019_1722167,1722167,2000,2007,5636816.016,5194138.259
